"October 6, 2021 at 06:58AM",Rewilding your attention,"Top highlight To find truly interesting ideas, step away from the algorithmic feeds of Big Tech. Clive Thompson Aug 25 · 6 min read “Wilderness”, by Dr.…",https://uxdesign.cc/rewilding-your-attention-d518ede18855
"April 29, 2022 at 08:45AM",AB 101: Historical Figures in Generative Art — Georg Nees,https://link.medium.com/PeS40GS1Tmb,https://medium.com/the-link-art-blocks/ab-101-historical-figures-in-generative-art-georg-nees-6b006e62126a
"April 29, 2022 at 08:46AM",Ask Kenn Kaufman: What's the Best Way to Become a Better Birder?,https://www.audubon.org/news/ask-kenn-kaufman-whats-best-way-become-better-birder,https://www.audubon.org/news/ask-kenn-kaufman-whats-best-way-become-better-birder
"May 3, 2022 at 08:41AM",24 Hours in the Creative Life,"Advice to a: Young Artist MidCareer Artist Late-career Artist Marilyn Minter Jason Schmidt/Courtesy of Marilyn Minter Marilyn Minter, 73, visual artist Don’t do…",https://www.nytimes.com/interactive/2022/04/21/t-magazine/culture-issue-creative-life-artists.html
"May 3, 2022 at 08:57AM",The Genres of Data Stories,https://blog.elevatedataviz.com/the-types-of-data-stories/,https://blog.elevatedataviz.com/the-types-of-data-stories/
"May 3, 2022 at 09:10AM",MRI of the Earth · Variable - new ways of experiencing data | https://variable.io,"The story Refik Anadol and Google Arts & Culture - MRI of the Earth We often hear the big numbers about climate change, but making them relatable is another…",https://variable.io/mri-of-the-earth
"May 3, 2022 at 09:12AM",Probable Futures,"What do these small-sounding numbers mean to you? They are now widely used in the context of climate change, but few of us have the tools to understand them and…",https://probablefutures.org/
"May 10, 2022 at 01:20PM",Using Google Sheets as database,(feature image by Vincent Botta ) Motivation Sometimes you just need a simple database and also the ability to have a really simple way to edit the data in a…,https://blog.codecentric.de/en/2019/03/using-google-sheets-as-database/
"May 10, 2022 at 01:22PM",Deadly Data Gaps: How Lack of Information Harms Refugee Policy Making,…,https://www.newsdeeply.com/refugees/community/2017/07/13/deadly-data-gaps-how-lack-of-information-harms-refugee-policy-making
"May 10, 2022 at 01:25PM",The BuzzFeedification of Mental Health,https://mentalhellth.xyz/p/the-buzzfeed-ification-of-mental?utm_source=densediscovery&utm_medium=email&utm_campaign=newsletter-issue-163,https://mentalhellth.xyz/p/the-buzzfeed-ification-of-mental
"May 10, 2022 at 01:27PM",Data-Driven Storytelling: Making Civic Data Accessible with Audio.,"The summary below includes audio embeds that are an integral element of the story. In assessing the impact of the project, the process is as important to us as…",https://medium.com/sonify/data-driven-storytelling-making-civic-data-accessible-with-audio-1bc4fc17429f
"May 10, 2022 at 01:44PM",10 ways to use fewer colors in your data visualizations - Datawrapper Blog,"Blog Product Product Datawrapper lets you show your data as beautiful charts, maps or tables with a few clicks. Find out more about all the available…",https://blog.datawrapper.de/10-ways-to-use-fewer-colors-in-your-data-visualizations/
"May 22, 2022 at 08:18PM",Forget About Perfection. Embrace ‘Mamahuhu.’,…,https://www.nytimes.com/2022/05/18/magazine/mamahuhu-life.html
"June 2, 2022 at 01:44PM",The Arrow in America’s Heart,https://www.nytimes.com/2022/05/31/us/america-grief-life.html,https://www.nytimes.com/2022/05/31/us/america-grief-life.html
"June 27, 2022 at 12:07PM",Trends are dead,https://www.vox.com/the-goods/23065462/trends-death-subcultures-style,https://www.vox.com/the-goods/23065462/trends-death-subcultures-style
"June 27, 2022 at 12:08PM",What’s Your Rate of Inflation?,"The numbers above are derived from the Consumer Price Index, the best-known measure of inflation. The C.P.I. is based on a “basket of goods”: The prices of…",https://www.nytimes.com/interactive/2022/05/08/business/economy/inflation-calculator.html
"June 27, 2022 at 12:08PM",Nodes – a new way to create with code | https://nodes.io,The Story Intro Nodes is a JavaScript-based 2D canvas for computational thinking. It’s powered by web technologies and the npm ecosystem. We take inspiration…,https://nodes.io
"June 27, 2022 at 12:09PM",The Era of Borderless Data Is Ending,"Nations are accelerating efforts to control data produced within their perimeters, disrupting the flow of what has become a kind of digital currency. Send any…",https://www.nytimes.com/2022/05/23/technology/data-privacy-laws.html
"June 27, 2022 at 12:12PM",First steps in WebGL,In this article we'll see what WebGL is and how to draw a triangle by talking to the graphics processing unit (GPU). Although this simple example could be…,https://aralroca.com/blog/first-steps-in-webgl
"June 27, 2022 at 12:17PM",Notes on a genre,https://www.robinsloan.com/lab/notes-on-a-genre/?utm_source=duncangeere&utm_medium=email,https://www.robinsloan.com/lab/notes-on-a-genre/
"June 27, 2022 at 12:24PM",Making this album with AI ‘felt like wandering in an enormous labyrinth’,"‘Shadow Planet’ was made by Robin Sloan and Jesse Solomon Clark, aka The Cotton Modules, using OpenAI’s Jukebox AI music model. The scare is over and the fun…",https://www.theverge.com/2021/10/28/22750337/shadow-planet-ai-robin-sloan-jesse-solomon-clark
"June 27, 2022 at 12:27PM",Data sonification - turning numbers into sound and music - Process - lines,"radioedit 8d I’ve been promising to start a data sonification thread for a while, and so here it is. I thought it’d be fun to chat a little about the art and…",https://llllllll.co/t/data-sonification-turning-numbers-into-sound-and-music/54930/23?utm_source=duncangeere&utm_medium=email
"June 27, 2022 at 12:28PM",Building a Musical Instrument with the Web Audio API,https://www.taniarascia.com/musical-instrument-web-audio-api/,https://www.taniarascia.com/musical-instrument-web-audio-api/
"June 27, 2022 at 12:35PM",The Game Is Rigged: Rethinking The Creator Economy | What Works with Tara McMullin,https://explorewhatworks.com/rethinking-creator-economy-gina-bianchini/?utm_source=densediscovery&utm_medium=email&utm_campaign=newsletter-issue-189,https://explorewhatworks.com/rethinking-creator-economy-gina-bianchini/
"June 27, 2022 at 09:29PM",The Wild History of the Real ‘Only Murders’ Building,https://www.nytimes.com/2022/06/27/realestate/only-murders-in-the-building-belnord-arconia.html,https://www.nytimes.com/2022/06/27/realestate/only-murders-in-the-building-belnord-arconia.html
"July 12, 2022 at 12:40PM","Is the World Really Falling Apart, or Does It Just Feel That Way?",https://www.nytimes.com/2022/07/12/world/interpreter-world-falling-apart.html,https://www.nytimes.com/2022/07/12/world/interpreter-world-falling-apart.html
"July 13, 2022 at 11:26AM",Finding peace on a 72-hour train across America,"In Iowa, I had dinner with an elderly woman who introduced herself only as “Mrs. Alvarez.” The train was rocking from side-to-side as it shot forward in the…",https://www.nationalgeographic.com/travel/article/finding-peace-on-a-72-hour-train-across-america
"July 13, 2022 at 11:26AM",The way we view free time is making us less happy,"Some people try to make every hour of leisure perfect, while others hate taking time off altogether. Have we forgotten how to enjoy free time? L Leisure is the…",https://www.bbc.com/worklife/article/20210914-the-way-we-view-free-time-is-making-us-less-happy
"July 19, 2022 at 08:17AM",Murmurations: Returning to the Whole,"“What time is it on the clock of the world?” My mentor Grace Lee Boggs used to ask this question all the time, to anyone who came to visit and learn with her,…",https://www.yesmagazine.org/opinion/2022/06/29/murmurations-healing-inner-accountability
"July 19, 2022 at 03:18PM",Value Beyond Instrumentalization — Letters to a Young Technologist,https://letterstoayoungtechnologist.com/Value-Beyond-Instrumentalization,https://letterstoayoungtechnologist.com/Value-Beyond-Instrumentalization
"July 19, 2022 at 03:20PM",They Did Their Own ‘Research.’ Now What?,https://www.nytimes.com/2022/05/29/style/do-your-own-research.html?utm_source=densediscovery&utm_medium=email&utm_campaign=newsletter-issue-194,https://www.nytimes.com/2022/05/29/style/do-your-own-research.html
"July 19, 2022 at 03:21PM",Feminist Data Manifest-No,#ERROR!,https://www.manifestno.com
"July 21, 2022 at 11:53AM",Web 3.0: The Third Generation Web is Coming,https://lifeboat.com/ex/web.3.0,https://lifeboat.com/ex/web.3.0
"July 25, 2022 at 01:22PM",Maggie Rogers’s Higher Calling,Musicians often talk about seeking the divine in their work. The 28-year-old singer-songwriter went to Harvard to study it as she made her second major-label…,https://www.nytimes.com/2022/07/24/arts/music/maggie-rogers-surrender.html
"July 26, 2022 at 12:15PM",Opinion | Your Kids Are Not Doomed,https://www.nytimes.com/2022/06/05/opinion/climate-change-should-you-have-kids.html?utm_source=densediscovery&utm_medium=email&utm_campaign=newsletter-issue-198,https://www.nytimes.com/2022/06/05/opinion/climate-change-should-you-have-kids.html
"July 26, 2022 at 12:34PM",How Harmful Is Social Media?,…,https://www.newyorker.com/culture/annals-of-inquiry/we-know-less-about-social-media-than-we-think
"July 26, 2022 at 02:16PM",The Hybrid Artist: An All-Rounder in the Cultural Field,"The Hybrid Artist , as described by de Winkel et al. (2012), is an artist that uses ideas from different disciplines to expand their practice and explore…",https://www.diggitmagazine.com/papers/hybrid-artist-all-rounder
"July 26, 2022 at 02:45PM",The world is awful. The world is much better. The world can be much better.,"It is wrong to think that these three statements contradict each other. We need to see that they are all true to see that a better world is possible. July 20,…",https://ourworldindata.org/much-better-awful-can-be-better
"August 3, 2022 at 07:59AM","What Is Material Design? Definition, Uses, and Examples | Elementor",https://elementor.com/blog/what-is-material-design/,https://elementor.com/blog/what-is-material-design/
"August 3, 2022 at 11:30AM",When more Covid-19 data doesn’t equal more understanding,https://news.mit.edu/2021/when-more-covid-data-doesnt-equal-more-understanding-0304,https://news.mit.edu/2021/when-more-covid-data-doesnt-equal-more-understanding-0304
"August 3, 2022 at 11:30AM",What can go wrong?,Above: An example of a “deficit framed” chart showing hypothetical racial outcome disparities in education. Avoid charts like this! This article was co-authored…,https://3iap.com/what-can-go-wrong-racial-equity-data-visualization-deficit-thinking-VV8acXLQQnWvvg4NLP9LTA/
"August 4, 2022 at 12:54PM",“Dispersion & Disparity” Research Project Results,Which of these two charts leads viewers to “blame the person“ (e.g. “Group C had worse results because of who they are“)? Which encourages blaming the…,https://3iap.com/dispersion-disparity-equity-centered-data-visualization-research-project-Wi-58RCVQNSz6ypjoIoqOQ/
"August 4, 2022 at 12:59PM",The story of WebGPU — The successor to WebGL,"WebGPU is the successor to WebGL. It is still a bleeding edge technology, and it’s turned off by default in all browsers (if available at all). The API is very…",https://eytanmanor.medium.com/the-story-of-webgpu-the-successor-to-webgl-bf5f74bc036a
"August 4, 2022 at 01:00PM",My Process for Creating Visual Metaphors,"When a designer uses a visual metaphor, they can seamlessly transfer information to our brain, while the same information read from a book would make our eyes…",https://blog.elevatedataviz.com/a-process-for-creating-visual-metaphors/
"August 4, 2022 at 01:03PM",Nicole Kelner uses watercolors to illustrate climate change,"Sometimes, Nicole Kelner’s watercolor art demonstrates the shrinking population of monarch butterflies, or calls attention to the benefits associated with…",https://www.theverge.com/22960579/colors-of-climate-nicole-kelner-watercolors-diy
"August 16, 2022 at 10:01AM",Interview: One Universe Music – Blokas Reads,https://blokas.io/reads/interview-one-universe-music/?s=09,https://blokas.io/reads/interview-one-universe-music/
"August 16, 2022 at 10:06AM",What is graph uncertainty and how can analysts visualize probabilistic graphs?,https://link.medium.com/qrgoRRtepsb,https://medium.com/multiple-views-visualization-research-explained/what-is-graph-uncertainty-and-how-can-analysts-visualize-probabilistic-graphs-5f0d91eed37a
"August 16, 2022 at 10:09AM",Deployment of outbreak-simulating app on college campuses reveals hidden transmission pathways,https://www.broadinstitute.org/news/deployment-outbreak-simulating-app-college-campuses-reveals-hidden-transmission-pathways?s=09,https://www.broadinstitute.org/news/deployment-outbreak-simulating-app-college-campuses-reveals-hidden-transmission-pathways
"August 16, 2022 at 12:12PM",Looking Beyond User-Centered Design,"User-centered design has served the digital community well. So well, in fact, that I’m worried its dominance may actually be limiting our field. The terms “user…",https://alistapart.com/column/looking-beyond-user-centered-design/
"August 16, 2022 at 12:48PM",Human centred design considered harmful – Jussi Pasanen,"In the 1990’s, I worked as a programmer and a software developer. Back then, using computer software was quite difficult for the layperson. I moved into the…",https://www.jussipasanen.com/human-centred-design-considered-harmful/
"August 16, 2022 at 12:50PM",Putting users first is not the answer to everything,"User-centred, user need, user story, person-centred — hmm, I’m trying to think of some other variations, I’m sure there’s more! In the mid 2000’s organisations…",https://medium.com/doteveryone/putting-users-first-is-not-the-answer-to-everything-dd05b9f11b5
"August 16, 2022 at 01:00PM","Beyond human-centred design, to?","Counter-balance design, Collective awareness design, Worker-centred design, Relational design, Beyond-human design, Ecosystem design, Consequence design,…",https://cassierobinson.medium.com/beyond-human-centred-design-to-501a994f3123
"August 17, 2022 at 11:44AM",We are mistaking wants for needs and it is costing us the world – Jussi Pasanen,"As consumers, we always want more, and we are very good at justifying these wants as needs. I discuss how to separate wants from needs, why it is important in a…",https://www.jussipasanen.com/mistaking-wants-for-needs/
"August 22, 2022 at 03:53PM",Banning exploration in my infovis class,https://link.medium.com/FrW4vqgwDsb,https://medium.com/@eytanadar/banning-exploration-in-my-infovis-class-9578676a4705
"August 22, 2022 at 04:03PM",Ten quick tips for teaching programming,"Citation: Brown NCC, Wilson G (2018) Ten quick tips for teaching programming. PLoS Comput Biol 14(4): e1006023. https://doi.org/10.1371/journal.pcbi.1006023…",https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1006023
"August 23, 2022 at 02:37PM",MIT scientists discover new antiviral defense system in bacteria,https://news.mit.edu/2022/mit-scientists-discover-new-antiviral-defense-system-bacteria-0811?s=09,https://news.mit.edu/2022/mit-scientists-discover-new-antiviral-defense-system-bacteria-0811
"August 23, 2022 at 02:42PM",The History of User Interfaces,https://history.user-interface.io/?utm_source=densediscovery&utm_medium=email&utm_campaign=newsletter-issue-202,https://history.user-interface.io/?utm_campaign=newsletter-issue-202&utm_medium=email&utm_source=densediscovery
"August 23, 2022 at 02:47PM","Noosphere, a protocol for thought",https://subconscious.substack.com/p/noosphere-a-protocol-for-thought?r=36wy1&utm_medium=ios,https://subconscious.substack.com/p/noosphere-a-protocol-for-thought
"August 23, 2022 at 02:49PM",#373: On Time Scales,"To shore up some book research a couple of weekends ago, I visited a meditation center near Ann Arbor on what happened to be their tenth anniversary. At the…",https://www.jackcheng.com/sunday/373-on-time-scales/
"August 26, 2022 at 01:34PM",Opinion | Tel Aviv allowing kids to see Israel’s actual border shouldn’t be controversial,"When the schoolkids of Tel Aviv return from summer vacation, they are likely to find something utterly unfamiliar taped or tacked to a wall of their classrooms,…",https://www.washingtonpost.com/opinions/2022/08/25/israel-map-green-line-border-school/
"August 26, 2022 at 01:40PM",We Need to Talk About How Good A.I. Is Getting,https://www.nytimes.com/2022/08/24/technology/ai-technology-progress.html,https://www.nytimes.com/2022/08/24/technology/ai-technology-progress.html
"August 26, 2022 at 02:03PM","Sonification and sound design for astronomy research, education and public engagement - Nature Astronomy",Abstract Over the past ten years there has been a large increase in the number of projects using sound to represent astronomical data and concepts. Motivation…,https://www.nature.com/articles/s41550-022-01721-z
"August 31, 2022 at 08:08AM",How Thoreau Helped Make Walden Pond One Of The Best Places To Study Climate Change In The U.S.,https://www.wbur.org/news/2017/07/12/studying-climate-change-walden-pond,https://www.wbur.org/news/2017/07/12/studying-climate-change-walden-pond
"August 31, 2022 at 08:19AM",Specifying Spring '83,https://www.robinsloan.com/lab/specifying-spring-83/?utm_source=duncangeere&utm_medium=email,https://www.robinsloan.com/lab/specifying-spring-83/
"August 31, 2022 at 08:25AM",Opening the Pandora's Box of AI Art - Waxy.org,https://waxy.org/2022/08/opening-the-pandoras-box-of-ai-art/?s=09,https://waxy.org/2022/08/opening-the-pandoras-box-of-ai-art/
"August 31, 2022 at 01:11PM","4.2 Gigabytes, or: How to Draw Anything",https://andys.page/posts/how-to-draw/?s=09,https://andys.page/posts/how-to-draw/
"September 5, 2022 at 08:27AM",Hallucinating with art models – Monica Dinculescu,https://meowni.ca/posts/hallucinations/?s=09#boring-uses-of-interesting-models,https://meowni.ca/posts/hallucinations/?s=09
"September 5, 2022 at 08:29AM",Doing the work – Monica Dinculescu,"(This is a post mostly about art but I swear there’s a moral in here for all you tech readers, or at leasta discounted therapy lesson.) As you may have noticed…",https://meowni.ca/posts/doing-the-work/
"September 5, 2022 at 08:38AM",‘Magic in Her Hands.’ The Woman Bringing India’s Forests Back to Life,https://www.nytimes.com/2022/09/02/world/asia/deforestation-india-tulsi-gowda.html,https://www.nytimes.com/2022/09/02/world/asia/deforestation-india-tulsi-gowda.html
"September 5, 2022 at 08:43AM",Alex's notes — Do androids grow electric plants?,Alex's notes twitter instagram ⚠️ Warning! This post is in a unfinished draft state. Placeholder sketches appearinstead of interactive simulations. ⚠️ Animation…,https://notes.spacefiller.space/living-wall/
"September 5, 2022 at 08:43AM",What is ‘the Merge’?,https://www.nytimes.com/2022/08/26/technology/what-is-the-merge.html,https://www.nytimes.com/2022/08/26/technology/what-is-the-merge.html
"September 9, 2022 at 07:42AM",Data Memos,https://link.medium.com/jriAHfqhbtb,https://medium.com/@giorgialupi/data-memos-3927ab7e822a
"September 9, 2022 at 07:52AM","Finding Your Voice, with Herbert Lui’s new book ""Creative Doing"" - Interintellect",https://interintellect.com/creative-doing-by-herbert-lui/,https://interintellect.com/creative-doing-by-herbert-lui/
"September 9, 2022 at 09:34AM",How car culture colonised our thinking – and our language,"When we block traffic from a street, like for a sports event or a street party, we say that the street is “closed”. But who is it closed for? For motorists. But…",https://www.theguardian.com/environment/bike-blog/2022/aug/31/how-car-culture-colonised-our-thinking-and-our-language
"September 13, 2022 at 04:15PM","We Are Not Living in a Simulation, We Are Living In the Past",https://theconvivialsociety.substack.com/p/we-are-not-living-in-a-simulation,https://theconvivialsociety.substack.com/p/we-are-not-living-in-a-simulation
"September 13, 2022 at 04:26PM",The Age of Algorithmic Anxiety,"Late last year, Valerie Peter, a twenty-three-year-old student in Manchester, England, realized that she had an online-shopping problem. It was more about what…",https://www.newyorker.com/culture/infinite-scroll/the-age-of-algorithmic-anxiety
"September 16, 2022 at 11:51AM",From Data to Music – Pd as a Sonification Tool for Algorithmic Composition,"Music is a physical phenomena: we can hear and sometimes feel sound waves, we can look at printed scores and chord charts and hold CD’s but these contain only a…",http://www.algorithmiccomposer.com/2016/01/from-data-to-music-pd-as-sonification.html
"September 16, 2022 at 12:00PM","When the Big One Hits Portland, Cargo Bikers Will Save You","The Rose Festival is Portland, Oregon’s biggest event of the year. There’s a waterfront carnival, a flower show, car races, and footraces. The marquee event is…",https://www.wired.com/story/when-the-big-one-hits-portland-cargo-bikers-will-save-you/
"September 20, 2022 at 08:10AM",unselfing.social,"Somewhere along the way, in the century of the self, we forgot each other. We forgot this vast and wonder-filled universe, of which we are each but a tiny and…",https://unselfing.social/
"September 23, 2022 at 09:31AM",Opinion | Mental Health Is Political,Credit...Nico Krijno What if the cure for our current mental health crisis is not more mental health care? The mental health toll of the Covid-19 pandemic has…,https://www.nytimes.com/2022/09/20/opinion/us-mental-health-politics.html
"October 3, 2022 at 01:54PM",A 95-Square-Foot Tokyo Apartment: ‘I Wouldn’t Live Anywhere Else’,"Meet the young Japanese who have decided to live in a shoe box. Yugo Kinoshita, 19, in his apartment in Tokyo.Credit...Noriko Hayashi for The New York Times…",https://www.nytimes.com/2022/10/03/business/tiny-apartments-tokyo.html
"October 13, 2022 at 01:12PM",Opinion | I’m the father of a trans boy in Florida. ‘Don’t say gay’ is working as intended.,https://www.washingtonpost.com/opinions/2022/10/13/dont-say-gay-florida-desantis-lgbtq-discrimination/?s=09,https://www.washingtonpost.com/opinions/2022/10/13/dont-say-gay-florida-desantis-lgbtq-discrimination/
"October 19, 2022 at 01:14PM",Rewilding Cities,https://link.medium.com/uRIzRtmw2tb,https://clivethompson.medium.com/rewilding-cities-b654e8abf7fb
"October 21, 2022 at 02:03PM",A.I.-Generated Art Is Already Transforming Creative Work,"Only a few months old, apps like DALL-E 2, Midjourney and Stable Diffusion are changing how filmmakers, interior designers and other creative professionals do…",https://www.nytimes.com/2022/10/21/technology/ai-generated-art-jobs-dall-e-2.html
"October 21, 2022 at 02:09PM",Will AI make artists obsolete? | Prospect Magazine,https://www.prospectmagazine.co.uk/science-and-technology/will-artificial-intelligence-make-artists-jobs-obsolete?s=09,https://www.prospectmagazine.co.uk/science-and-technology/will-artificial-intelligence-make-artists-jobs-obsolete
"October 25, 2022 at 08:08AM",How can we tell when a responsive visualization retains the message of a source view?,https://link.medium.com/4YrhA0vepsb,https://medium.com/multiple-views-visualization-research-explained/how-can-we-tell-when-a-responsive-visualization-retains-the-message-of-a-source-view-fc30e70449dd
"October 25, 2022 at 08:08AM",Perpetual Plastic — Beach debris reveals the fate of all plastic ever made,"Beach debris reveals the fate of all plastic ever made A project by Liina Klauss , Skye Morét and Moritz Stefaner . First prize at the National Geographic Ocean…",https://perpetual-plastic.net/
"October 25, 2022 at 08:17AM",These 10 Latin American Sound Artists Are Expanding What Ambient Music Can Be,https://pitchfork.com/thepitch/these-latin-american-sound-artists-are-expanding-what-ambient-music-can-be/,https://pitchfork.com/thepitch/these-latin-american-sound-artists-are-expanding-what-ambient-music-can-be/