id,start_time,end_time,meters,service,calories,climb
85f5a09e-c0f5-11e9-9e9b-06fe85f8df16,2019-08-06-20:15:03,2019-08-06-20:28:32,3979,strava,0,0
f439570c-c0ea-11e9-9f48-06fe85f8df16,2019-08-06-13:34:09,2019-08-06-13:43:57,3488.9,strava,0,0
d0910d30-c067-11e9-84a1-06fe85f8df16,2019-08-05-21:33:25,2019-08-05-21:42:26,2851.2,strava,0,0
569d6636-c030-11e9-a664-06fe85f8df16,2019-08-05-13:16:58,2019-08-05-13:27:03,3588.5,strava,0,0
0b0544b0-bf50-11e9-a896-06fe85f8df16,2019-08-03-13:24:46,2019-08-03-13:45:47,3393.5,strava,0,0
f2c13649-bedc-11e9-a5f0-06fe85f8df16,2019-08-02-22:24:57,2019-08-02-22:45:38,4694.3,strava,0,0
2d85c1d4-bec5-11e9-a5de-06fe85f8df16,2019-08-02-13:24:03,2019-08-02-13:34:35,3593.6,strava,0,0
ce719191-be85-11e9-ae57-06fe85f8df16,2019-08-01-13:28:59,2019-08-01-13:46:55,4940.8,strava,0,0
87aa5214-be68-11e9-a02e-06fe85f8df16,2019-07-31-15:38:48,2019-07-31-15:50:09,3627.9,strava,0,0
8c90eb55-bdd0-11e9-84f0-06fe85f8df16,2019-07-31-12:54:12,2019-07-31-13:04:44,3720.5,strava,0,0
bd0242c5-bdb4-11e9-a3b7-06fe85f8df16,2019-07-30-21:22:06,2019-07-30-21:44:07,4369.6,strava,0,0
ef3d6614-bd1e-11e9-b494-06fe85f8df16,2019-07-30-13:02:48,2019-07-30-13:14:34,3612.7,strava,0,0
935d652f-bbf0-11e9-8431-06fe85f8df16,2019-07-29-22:02:29,2019-07-29-22:16:11,3736.8,strava,0,0
2fb2d66d-baeb-11e9-8129-06fe85f8df16,2019-07-29-13:13:48,2019-07-29-13:25:29,3751.9,strava,0,0
ec0d1207-baba-11e9-93dc-06fe85f8df16,2019-07-27-20:44:16,2019-07-27-20:53:49,3245.4,strava,0,0
a87199ca-ba9a-11e9-90a8-06fe85f8df16,2019-07-27-16:53:26,2019-07-27-17:07:24,3874.7,strava,0,0
ee58b774-b082-11e9-8800-06fe85f8df16,2019-07-27-02:25:21,2019-07-27-02:25:31,47,strava,0,0
8d51af45-ba9a-11e9-8de0-06fe85f8df16,2019-07-26-22:02:58,2019-07-26-22:16:28,2172.2,strava,0,0
6de8e99d-ba10-11e9-9161-06fe85f8df16,2019-07-26-13:15:03,2019-07-26-13:38:11,5383.4,strava,0,0
436a79f4-b95c-11e9-9f56-06fe85f8df16,2019-07-25-22:02:55,2019-07-25-22:13:25,3631.8,strava,0,0
feb59888-b919-11e9-9b84-06fe85f8df16,2019-07-25-13:00:42,2019-07-25-13:15:08,4040.3,strava,0,0
9eba55bc-b908-11e9-8f8b-06fe85f8df16,2019-07-24-21:29:29,2019-07-24-21:44:11,3954.2,strava,0,0
099347ba-b88b-11e9-a119-06fe85f8df16,2019-07-24-13:20:14,2019-07-24-13:31:37,3637.4,strava,0,0
06e4448f-b830-11e9-9638-06fe85f8df16,2019-07-23-21:42:21,2019-07-23-21:56:19,3600.5,strava,0,0
146b1125-b785-11e9-8be6-06fe85f8df16,2019-07-23-13:31:32,2019-07-23-13:43:00,3629.9,strava,0,0
cd346a16-b770-11e9-9ea6-06fe85f8df16,2019-07-22-21:50:03,2019-07-22-22:05:20,4219,strava,0,0
1a7bc651-b71d-11e9-8d73-06fe85f8df16,2019-07-22-13:13:56,2019-07-22-13:25:49,3611.9,strava,0,0
1eca5e24-b57f-11e9-8260-06fe85f8df16,2019-07-20-15:32:41,2019-07-20-15:40:11,1544.7,strava,0,0
a95be410-b52a-11e9-a13e-06fe85f8df16,2019-07-20-15:05:21,2019-07-20-15:19:25,1808.7,strava,0,0
383fb603-b51a-11e9-a7ab-06fe85f8df16,2019-07-20-01:47:42,2019-07-20-01:58:21,3110.7,strava,0,0
82079bb5-b3ee-11e9-9c34-06fe85f8df16,2019-07-19-22:42:03,2019-07-19-22:53:08,3037.2,strava,0,0
8207ced4-b3ee-11e9-9c35-06fe85f8df16,2019-07-19-13:37:07,2019-07-19-13:49:07,3571,strava,0,0
9b38f3dd-b383-11e9-9122-06fe85f8df16,2019-07-18-21:45:19,2019-07-18-21:58:26,4076.8,strava,0,0
7b085f16-a962-11e9-8508-06fe85f8df16,2019-07-18-13:23:28,2019-07-18-13:25:22,599.4,strava,0,0
32084eb4-b286-11e9-a810-06fe85f8df16,2019-07-11-22:20:30,2019-07-11-22:36:45,4210.8,strava,0,0
984c8d45-b204-11e9-97b2-06fe85f8df16,2019-07-11-13:15:10,2019-07-11-13:28:43,3634.9,strava,0,0
c26d23ab-b0e7-11e9-bb1e-06fe85f8df16,2019-07-10-21:49:53,2019-07-10-22:03:03,4104.9,strava,0,0
ec8cd6e8-b0ae-11e9-a9b6-06fe85f8df16,2019-07-10-13:24:25,2019-07-10-13:38:17,3797.3,strava,0,0
033d84f8-b083-11e9-8b81-06fe85f8df16,2019-07-08-21:45:02,2019-07-08-21:59:18,3731.2,strava,0,0
23495b55-afc3-11e9-a94c-06fe85f8df16,2019-07-08-12:56:54,2019-07-08-13:09:50,3613.3,strava,0,0
e2f38e46-ae5d-11e9-a7f7-06fe85f8df16,2019-07-02-21:50:11,2019-07-02-22:03:38,3848.1,strava,0,0
330637e5-ae18-11e9-8199-06fe85f8df16,2019-07-02-12:53:46,2019-07-02-13:05:46,3612.3,strava,0,0
d4245538-ae11-11e9-bbc1-06fe85f8df16,2019-07-01-20:52:00,2019-07-01-21:07:36,4869.4,strava,0,0
e781e8e3-addd-11e9-a28b-06fe85f8df16,2019-07-01-19:45:43,2019-07-01-20:03:50,5149.9,strava,0,0
221f9c7a-ad50-11e9-8d5d-06fe85f8df16,2019-07-01-13:13:31,2019-07-01-13:24:28,3327.8,strava,0,0
b3aa4e0a-ace4-11e9-9f82-06fe85f8df16,2019-06-28-22:31:32,2019-06-28-22:44:03,3660.2,strava,0,0
965cc0c8-acb4-11e9-82d1-06fe85f8df16,2019-06-28-12:56:29,2019-06-28-13:10:50,3712.8,strava,0,0
104d1a0d-abb0-11e9-bf35-06fe85f8df16,2019-06-27-22:07:42,2019-06-27-22:23:49,4087.6,strava,0,0
a513ceb9-ab03-11e9-9204-06fe85f8df16,2019-06-27-13:11:06,2019-06-27-13:24:27,3988.7,strava,0,0
d957d7bc-aaee-11e9-8ea5-06fe85f8df16,2019-06-26-22:01:13,2019-06-26-22:24:30,4041,strava,0,0
5b9617e6-aa78-11e9-8382-06fe85f8df16,2019-06-26-13:29:42,2019-06-26-13:41:34,3617.4,strava,0,0
3bb91c12-aa2c-11e9-9b7f-06fe85f8df16,2019-06-25-21:55:43,2019-06-25-22:14:07,4388.8,strava,0,0
3e634928-aa1f-11e9-998c-06fe85f8df16,2019-06-25-13:07:43,2019-06-25-13:18:36,3569.2,strava,0,0
a9fa6a11-a9c3-11e9-955c-06fe85f8df16,2019-06-24-22:14:26,2019-06-24-22:26:32,3713.6,strava,0,0
8d301adc-a962-11e9-8881-06fe85f8df16,2019-06-24-13:08:55,2019-06-24-13:21:51,3779.9,strava,0,0
90ec1b83-a703-11e9-842a-06fe85f8df16,2019-06-23-20:37:33,2019-06-23-22:09:51,28220.4,strava,0,0
e6cccbd6-a6fa-11e9-b64b-06fe85f8df16,2019-06-23-16:14:11,2019-06-23-17:54:13,29214.1,strava,0,0
7828e8e4-a430-11e9-9065-06fe85f8df16,2019-06-21-22:30:37,2019-06-21-22:43:01,3639.5,strava,0,0
ff779c69-a3df-11e9-b18f-06fe85f8df16,2019-06-21-13:37:57,2019-06-21-13:49:01,3624.7,strava,0,0
73b4cdd6-a3cf-11e9-8839-06fe85f8df16,2019-06-20-22:02:56,2019-06-20-22:14:37,3656.3,strava,0,0
de45f537-a35e-11e9-a860-06fe85f8df16,2019-06-20-13:05:25,2019-06-20-13:26:48,4084.2,strava,0,0
5accaf9c-a30a-11e9-a8e3-06fe85f8df16,2019-06-19-21:53:32,2019-06-19-22:09:39,3938.8,strava,0,0
a682293a-a1cc-11e9-a3ca-06fe85f8df16,2019-06-19-13:34:53,2019-06-19-13:47:13,3617.6,strava,0,0
6946a100-a182-11e9-b8ce-06fe85f8df16,2019-06-18-22:15:35,2019-06-18-22:28:57,3634.2,strava,0,0
14ea1dff-a173-11e9-b527-06fe85f8df16,2019-06-18-13:23:19,2019-06-18-13:37:19,3637.2,strava,0,0
6e8b192a-9d85-11e9-b900-06fe85f8df16,2019-06-17-22:16:59,2019-06-17-22:29:28,3670.8,strava,0,0
232ddff0-9d73-11e9-90e0-06fe85f8df16,2019-06-17-12:58:41,2019-06-17-13:08:15,3290.1,strava,0,0
70fd9333-9cdd-11e9-90ee-06fe85f8df16,2019-06-14-21:22:22,2019-06-14-21:36:40,3682.4,strava,0,0
e11d71ec-9cb6-11e9-83f3-06fe85f8df16,2019-06-13-12:59:32,2019-06-13-13:12:39,3700,strava,0,0
148ce58a-9c42-11e9-885f-06fe85f8df16,2019-06-12-22:01:11,2019-06-12-22:13:31,3962.6,strava,0,0
c8b0c67c-9c04-11e9-b2cf-06fe85f8df16,2019-06-12-13:07:57,2019-06-12-13:22:43,4051.2,strava,0,0
6da9d4ea-9bbb-11e9-b8e6-06fe85f8df16,2019-06-11-22:06:21,2019-06-11-22:21:15,4059.4,strava,0,0
1be73434-99bc-11e9-bcfc-06fe85f8df16,2019-06-11-12:48:05,2019-06-11-13:06:25,3705.9,strava,0,0
8bee2ca8-9998-11e9-adb7-06fe85f8df16,2019-06-10-23:37:23,2019-06-10-23:50:41,4056.6,strava,0,0
f38f1d4c-995b-11e9-992e-06fe85f8df16,2019-06-10-13:43:51,2019-06-10-13:55:46,3686.2,strava,0,0
42d38e74-992a-11e9-ba1c-06fe85f8df16,2019-06-08-13:44:38,2019-06-08-13:57:27,3787.1,strava,0,0
3734c5db-9819-11e9-bd08-06fe85f8df16,2019-06-08-11:39:13,2019-06-08-11:52:06,3702.5,strava,0,0
6965ea42-978e-11e9-a470-06fe85f8df16,2019-06-04-20:01:39,2019-06-04-20:19:22,4497.4,strava,0,0
89953bc9-9684-11e9-a3ea-06fe85f8df16,2019-05-31-20:42:35,2019-05-31-21:00:48,3828.9,strava,0,0
c50d44d4-12f9-11e8-bdc8-028374d83b13,2018-02-16-08:11:01,2018-02-16-08:48:50,11535.1,strava,0,0
9db21472-10f2-11e8-a2c1-028374d83b13,2018-02-13-18:10:37,2018-02-13-18:38:30,9608.1,strava,0,0
ff5a97b4-109b-11e8-ad91-028374d83b13,2018-02-13-08:07:52,2018-02-13-08:48:32,11422,strava,0,0
1533b55c-0d04-11e8-a7e2-028374d83b13,2018-02-08-18:20:25,2018-02-08-19:02:24,12748.4,strava,0,0
73b3ed24-0cad-11e8-9bf0-028374d83b13,2018-02-08-08:01:24,2018-02-08-08:39:23,11833.9,strava,0,0
5a53454e-0b1a-11e8-b800-028374d83b13,2018-02-06-07:54:11,2018-02-06-08:11:55,5650.1,strava,0,0
45ad2232-0aa6-11e8-ac3a-028374d83b13,2018-02-05-18:12:18,2018-02-05-18:51:12,11484,strava,0,0
a7936326-0a51-11e8-aa48-028374d83b13,2018-02-05-07:52:11,2018-02-05-08:34:13,11638,strava,0,0
3f069872-072d-11e8-a4d9-028374d83b13,2018-02-01-08:11:04,2018-02-01-08:46:46,11562.7,strava,0,0
3f068e18-072d-11e8-ba82-028374d83b13,2018-01-29-18:34:00,2018-01-29-19:11:43,11596.4,strava,0,0
a6280ab2-0508-11e8-aba3-028374d83b13,2018-01-29-08:02:29,2018-01-29-08:44:21,12315.6,strava,0,0
75fef3ea-02e8-11e8-b747-028374d83b13,2018-01-26-18:15:19,2018-01-26-18:55:23,12565,strava,0,0
6ab63618-0277-11e8-9b28-028374d83b13,2018-01-26-08:16:04,2018-01-26-08:53:42,11673.5,strava,0,0
44521f82-0204-11e8-ad64-028374d83b13,2018-01-25-18:31:10,2018-01-25-19:10:57,11644,strava,0,0
110db858-01ae-11e8-966f-028374d83b13,2018-01-25-08:11:17,2018-01-25-08:49:06,11518.9,strava,0,0
fa4f88a8-ffa5-11e7-b534-028374d83b13,2018-01-22-18:03:18,2018-01-22-18:45:01,11520.1,strava,0,0
42ee6104-ff53-11e7-8c1e-028374d83b13,2018-01-22-08:13:47,2018-01-22-08:56:07,11504.6,strava,0,0
0a40ee80-fcb0-11e7-a894-028374d83b13,2018-01-18-19:00:51,2018-01-18-19:40:04,11402.8,strava,0,0
607d89f0-fc3a-11e7-bee3-028374d83b13,2018-01-18-08:09:06,2018-01-18-08:36:15,8108.8,strava,0,0
15bdb808-fb00-11e7-a4a7-028374d83b13,2018-01-16-18:04:05,2018-01-16-19:41:44,12878.2,strava,0,0
c8ebd304-faa8-11e7-a86d-028374d83b13,2018-01-16-08:03:15,2018-01-16-08:44:49,12054.6,strava,0,0
e391233a-f7d3-11e7-9196-028374d83b13,2018-01-12-18:40:56,2018-01-12-19:22:52,12634.8,strava,0,0
438a3a24-f7ca-11e7-a587-028374d83b13,2018-01-12-08:11:59,2018-01-12-08:51:09,11534.3,strava,0,0
697dce76-f71b-11e7-a845-028374d83b13,2018-01-11-18:15:10,2018-01-11-18:52:45,11657.9,strava,0,0
9352051c-f6b9-11e7-bdaf-028374d83b13,2018-01-11-08:16:18,2018-01-11-08:53:28,11282.2,strava,0,0
5c7d54d4-f587-11e7-8e05-06f4593abb2f,2018-01-09-18:37:39,2018-01-09-19:15:44,11881.1,strava,0,0
5c782a7c-f587-11e7-8bab-06f4593abb2f,2018-01-09-08:07:18,2018-01-09-08:46:51,11591.3,strava,0,0
ef0e6a64-f18a-11e7-b0ba-06f4593abb2f,2018-01-04-18:30:57,2018-01-04-19:10:55,11348.8,strava,0,0
ef1dc360-f18a-11e7-9849-06f4593abb2f,2018-01-04-08:06:01,2018-01-04-08:44:18,11400,strava,0,0
271ba70c-f0c6-11e7-b6d2-06f4593abb2f,2018-01-03-18:16:28,2018-01-03-18:59:32,11656.1,strava,0,0
e4f3c7c2-f07c-11e7-bfdc-06f4593abb2f,2018-01-03-08:00:28,2018-01-03-09:00:28,10940.3,strava,0,0
